Date,State,Confirmed,Recovered,Deceased,Other,Tested
10/27/2020,Ladakh,6024,5262,73,0,72336
10/27/2020,Maharashtra,1654028,1478496,43463,525,8700033
10/27/2020,Meghalaya,9138,7643,82,0,198790
10/27/2020,Manipur,17606,13208,150,0,342491
10/27/2020,Madhya Pradesh,168483,155232,2898,0,2827043
10/27/2020,Mizoram,2527,2224,0,0,106304
10/27/2020,Nagaland,8763,6755,33,73,95968
10/27/2020,Odisha,283942,268115,1325,0,4385259
10/27/2020,Punjab,131737,123510,4138,0,2515967
10/27/2020,Puducherry,34482,30153,588,0,297195
10/27/2020,Rajasthan,189844,172028,1867,0,3654738
10/27/2020,Sikkim,3863,3452,67,82,55898
10/27/2020,Telangana,232671,213466,1315,0,4115516
10/27/2020,Tamil Nadu,714235,675518,10983,0,9660430
10/27/2020,Tripura,30290,28130,341,23,449911
10/27/2020,India,7989098,7257445,120055,1362,105487680
10/27/2020,Uttar Pradesh,474054,440847,6940,0,14276788
10/27/2020,Uttarakhand,60957,55610,1007,475,1008758
10/27/2020,West Bengal,357779,314003,6604,0,4382678
10/28/2020,Andaman and Nicobar Islands,4289,4039,58,0,85378
10/28/2020,Andhra Pradesh,814774,781509,6643,0,7773681
10/28/2020,Arunachal Pradesh,14580,12480,36,0,312775
10/28/2020,Assam,205237,192514,917,3,4577843
10/28/2020,Bihar,214163,204317,1069,1,10498813
10/28/2020,Chandigarh,14212,13359,224,0,104136
10/28/2020,Chhattisgarh,181583,157480,1936,0,1742743
10/28/2020,Delhi,370014,334240,6396,0,4516600
10/28/2020,Dadra and Nagar Haveli and Daman and Diu,3235,3155,2,26,72410
10/28/2020,Goa,42968,39974,592,0,295392
10/28/2020,Gujarat,170053,153095,3704,0,5897627
10/28/2020,Himachal Pradesh,21149,18179,295,30,380415
10/28/2020,Haryana,162223,149451,1758,0,2587171
10/28/2020,Jharkhand,100569,94326,880,0,3193717
10/28/2020,Jammu and Kashmir,93213,84782,1455,0,2238671
10/28/2020,Karnataka,812784,733558,11046,19,7600348
10/28/2020,Kerala,411465,316692,1404,105,4476730
10/28/2020,Ladakh,6085,5369,74,0,72336
10/28/2020,Maharashtra,1660766,1486926,43554,540,8768879
10/28/2020,Meghalaya,9228,7777,85,0,199611
10/28/2020,Manipur,17811,13420,156,0,342491
10/28/2020,Madhya Pradesh,169271,156264,2913,0,2853030
10/28/2020,Mizoram,2607,2238,1,0,107811
10/28/2020,Nagaland,8824,6869,34,81,96714
10/28/2020,Odisha,285482,270130,1337,0,4422164
10/28/2020,Punjab,132263,123866,4158,0,2538610
10/28/2020,Puducherry,34583,30307,590,0,301167
10/28/2020,Rajasthan,191629,174044,1877,0,3677569
10/28/2020,Sikkim,3875,3463,67,82,56022
10/28/2020,Telangana,234152,214917,1319,0,4155597
10/28/2020,Tamil Nadu,716751,679377,11018,0,9732863
10/28/2020,Tripura,30450,28332,341,23,452230
10/28/2020,India,8039286,7314039,120570,1393,106563440
10/28/2020,Uttar Pradesh,476034,443589,6958,0,14431272
10/28/2020,Uttarakhand,61261,56073,1009,483,1021965
10/28/2020,West Bengal,361703,317928,6664,0,4425231
10/29/2020,Andaman and Nicobar Islands,4305,4054,59,0,86715
10/29/2020,Andhra Pradesh,817679,784752,6659,0,7862459
10/29/2020,Arunachal Pradesh,14668,12623,37,0,314749
10/29/2020,Assam,205635,193571,923,3,4606145
10/29/2020,Bihar,214946,205385,1076,1,10630170
10/29/2020,Chandigarh,14292,13402,225,0,105409
10/29/2020,Chhattisgarh,183588,159268,1989,0,1767270
10/29/2020,Delhi,375753,338378,6423,0,4576724
10/29/2020,Dadra and Nagar Haveli and Daman and Diu,3241,3163,2,26,72410
10/29/2020,Goa,43201,40168,597,0,297075
10/29/2020,Gujarat,171040,154178,3708,0,5950616
10/29/2020,Himachal Pradesh,21476,18378,301,30,384964
10/29/2020,Haryana,163817,150660,1766,0,2611412
10/29/2020,Jharkhand,100964,94787,883,0,3233520
10/29/2020,Jammu and Kashmir,93764,85370,1466,0,2261736
10/29/2020,Karnataka,816809,741219,11091,19,7701031
10/29/2020,Kerala,418485,325166,1430,105,4531069
10/29/2020,Ladakh,6139,5438,74,0,72336
10/29/2020,Maharashtra,1666668,1494809,43710,546,8837133
10/29/2020,Meghalaya,9305,7890,87,0,200391
10/29/2020,Manipur,18053,13583,160,0,347026
10/29/2020,Madhya Pradesh,169999,157381,2929,0,2879262
10/29/2020,Mizoram,2656,2256,1,0,109476
10/29/2020,Nagaland,8894,7019,35,82,97298
10/29/2020,Odisha,287099,272038,1350,0,4463559
10/29/2020,Punjab,132727,124293,4168,0,2561105
10/29/2020,Puducherry,34761,30449,592,0,305068
10/29/2020,Rajasthan,193419,175977,1888,0,3699339
10/29/2020,Sikkim,3893,3476,67,82,56150
10/29/2020,Telangana,235656,216353,1324,0,4196958
10/29/2020,Tamil Nadu,719403,683464,11053,0,9808087
10/29/2020,Tripura,30563,28502,342,23,454388
10/29/2020,India,8088051,7371906,121132,1400,107728088
10/29/2020,Uttar Pradesh,477895,446054,6983,0,14569242
10/29/2020,Uttarakhand,61566,56529,1009,483,1034819
10/29/2020,West Bengal,365692,321873,6725,0,4468496
10/30/2020,Andaman and Nicobar Islands,4317,4076,59,0,87789
10/30/2020,Andhra Pradesh,820565,788375,6676,0,7946860
10/30/2020,Arunachal Pradesh,14752,12777,37,0,316633
10/30/2020,Assam,206015,194665,926,3,4631817
10/30/2020,Bihar,215964,206625,1084,1,10776083
10/30/2020,Chandigarh,14351,13469,225,0,106090
10/30/2020,Chhattisgarh,185306,160918,2038,0,1786685
10/30/2020,Delhi,381644,342811,6470,0,4636365
10/30/2020,Dadra and Nagar Haveli and Daman and Diu,3246,3168,2,26,72410
10/30/2020,Goa,43416,40409,602,0,298792
10/30/2020,Gujarat,172009,155205,3714,0,6002273
10/30/2020,Himachal Pradesh,21577,18517,306,30,389348
10/30/2020,Haryana,165467,151839,1777,0,2636083
10/30/2020,Jharkhand,101287,95208,883,0,3274987
10/30/2020,Jammu and Kashmir,94330,86024,1471,0,2284588
10/30/2020,Karnataka,820398,749740,11140,19,7804312
10/30/2020,Kerala,425123,332994,1458,106,4585050
10/30/2020,Ladakh,6194,5493,74,0,72336
10/30/2020,Maharashtra,1672858,1503050,43837,553,8906826
10/30/2020,Meghalaya,9382,8125,87,0,201296
10/30/2020,Manipur,18274,13805,164,0,347026
10/30/2020,Madhya Pradesh,170690,158455,2941,0,2908257
10/30/2020,Mizoram,2694,2270,1,0,111058
10/30/2020,Nagaland,8945,7229,39,81,97719
10/30/2020,Odisha,288646,273838,1361,0,4508065
10/30/2020,Punjab,133158,124870,4187,0,2582787
10/30/2020,Puducherry,34908,30577,592,0,308629
10/30/2020,Rajasthan,195213,178064,1898,0,3718493
10/30/2020,Sikkim,3913,3509,67,82,56319
10/30/2020,Telangana,237187,217401,1330,0,4240748
10/30/2020,Tamil Nadu,722011,687388,11091,0,9885443
10/30/2020,Tripura,30660,28714,343,23,456957
10/30/2020,India,8136168,7430911,121682,1423,108796064
10/30/2020,Uttar Pradesh,480082,448644,7007,0,14717483
10/30/2020,Uttarakhand,61915,56771,1011,499,1010617
10/30/2020,West Bengal,369671,325888,6784,0,4512270
10/31/2020,Andaman and Nicobar Islands,4332,4100,59,0,88453
10/31/2020,Andhra Pradesh,823348,792083,6690,0,8028905
10/31/2020,Arunachal Pradesh,14852,12959,37,0,318479
10/31/2020,Assam,206351,196051,930,3,4657839
10/31/2020,Bihar,216764,207811,1090,1,10923023
10/31/2020,Chandigarh,14418,13551,226,0,107015
10/31/2020,Chhattisgarh,187270,163079,2101,0,1809446
10/31/2020,Delhi,386706,347476,6511,0,4680695
10/31/2020,Dadra and Nagar Haveli and Daman and Diu,3249,3181,2,26,72410
10/31/2020,Goa,43626,40678,604,0,300548
10/31/2020,Gujarat,172944,156219,3719,0,6053847
10/31/2020,Himachal Pradesh,22059,18838,312,30,393502
10/31/2020,Haryana,167210,153230,1789,0,2660556
10/31/2020,Jharkhand,101761,95575,884,0,3362394
10/31/2020,Jammu and Kashmir,94785,86888,1478,0,2303954
10/31/2020,Karnataka,823412,757208,11168,19,7905868
10/31/2020,Kerala,433106,340324,1485,107,4645049
10/31/2020,Ladakh,6270,5539,75,0,72336
10/31/2020,Maharashtra,1678406,1510353,43911,557,8967403
10/31/2020,Meghalaya,9452,8345,88,0,202056
10/31/2020,Manipur,18504,14862,168,0,351953
10/31/2020,Madhya Pradesh,171359,159479,2951,0,2934314
10/31/2020,Mizoram,2722,2291,1,0,112216
10/31/2020,Nagaland,9047,7375,39,81,98271
10/31/2020,Odisha,290116,275749,1373,0,4555815
10/31/2020,Punjab,133658,125198,4203,0,2604208
10/31/2020,Puducherry,35013,30724,592,0,311807
10/31/2020,Rajasthan,196993,179984,1907,0,3732880
10/31/2020,Sikkim,3940,3535,68,82,56566
10/31/2020,Telangana,238632,218887,1336,0,4281991
10/31/2020,Tamil Nadu,724522,691236,11122,0,9956210
10/31/2020,Tripura,30714,28855,343,23,458380
10/31/2020,India,8183396,7489593,122151,1428,109887303
10/31/2020,Uttar Pradesh,481863,451070,7025,0,14863388
10/31/2020,Uttarakhand,62328,56923,1023,499,1022780
10/31/2020,West Bengal,373664,329937,6841,0,4556425
11/1/2020,Andaman and Nicobar Islands,4340,4112,60,0,89559
11/1/2020,Andhra Pradesh,825966,795592,6706,0,8117685
11/1/2020,Arunachal Pradesh,14881,13073,37,0,319596
11/1/2020,Assam,206517,196781,931,3,4669415
11/1/2020,Bihar,217541,209006,1097,1,11066634
11/1/2020,Chandigarh,14476,13632,226,0,107851
11/1/2020,Chhattisgarh,188813,164537,2150,0,1827425
11/1/2020,Delhi,392370,351635,6562,0,4725318
11/1/2020,Dadra and Nagar Haveli and Daman and Diu,3251,3185,2,26,72410
11/1/2020,Goa,43768,40915,609,0,301440
11/1/2020,Gujarat,173804,157347,3724,0,6104931
11/1/2020,Himachal Pradesh,22264,18940,320,30,396111
11/1/2020,Haryana,168880,154451,1795,0,2680435
11/1/2020,Jharkhand,102087,95973,885,0,3402867
11/1/2020,Jammu and Kashmir,95325,87517,1482,0,2324411
11/1/2020,Karnataka,827064,765261,11192,19,8012641
11/1/2020,Kerala,440131,348835,1513,108,4695059
11/1/2020,Ladakh,6287,5629,75,0,76512
11/1/2020,Maharashtra,1683775,1514079,44024,563,9024871
11/1/2020,Meghalaya,9607,8462,90,0,202056
11/1/2020,Manipur,18752,15065,171,0,354210
11/1/2020,Madhya Pradesh,172082,160586,2958,0,2958883
11/1/2020,Mizoram,2756,2299,1,0,113915
11/1/2020,Nagaland,9075,7454,39,83,98575
11/1/2020,Odisha,291825,277564,1384,0,4601860
11/1/2020,Punjab,133975,125566,4214,0,2620786
11/1/2020,Puducherry,35109,31345,595,0,314989
11/1/2020,Rajasthan,198747,181575,1917,0,3753254
11/1/2020,Sikkim,3958,3569,69,82,56699
11/1/2020,Telangana,240048,220466,1341,0,4323666
11/1/2020,Tamil Nadu,727026,694880,11152,0,10029222
11/1/2020,Tripura,30791,29025,343,23,459891
11/1/2020,India,8229324,7542905,122642,1446,110743103
11/1/2020,Uttar Pradesh,483832,453458,7051,0,15013388
11/1/2020,Uttarakhand,62550,57101,1027,508,1033417
11/1/2020,West Bengal,377651,333990,6900,0,4600882
11/2/2020,Andaman and Nicobar Islands,4352,4132,60,0,90901
11/2/2020,Andhra Pradesh,827882,798625,6719,0,8182266
11/2/2020,Arunachal Pradesh,14998,13238,38,0,321688
11/2/2020,Assam,206982,197566,932,3,4699749
11/2/2020,Bihar,218118,209980,1101,1,11192201
11/2/2020,Chandigarh,14528,13708,227,0,108911
11/2/2020,Chhattisgarh,190513,166391,2208,0,1847925
11/2/2020,Delhi,396371,356459,6604,0,4761983
11/2/2020,Dadra and Nagar Haveli and Daman and Diu,3255,3193,2,26,72410
11/2/2020,Goa,43954,41123,616,0,302832
11/2/2020,Gujarat,174679,158351,3728,0,6157811
11/2/2020,Himachal Pradesh,22598,19279,330,30,399449
11/2/2020,Haryana,170446,155717,1810,0,2694833
11/2/2020,Jharkhand,102490,96485,886,0,3431063
11/2/2020,Jammu and Kashmir,95710,88140,1490,0,2343543
11/2/2020,Karnataka,829640,773595,11221,19,8091137
11/2/2020,Kerala,444269,355943,1534,111,4728404
11/2/2020,Ladakh,6357,5671,76,0,76512
11/2/2020,Maharashtra,1687784,1524304,44128,575,9065168
11/2/2020,Meghalaya,9678,8579,90,0,203556
11/2/2020,Manipur,19093,15343,180,0,357004
11/2/2020,Madhya Pradesh,172717,161454,2965,0,2983044
11/2/2020,Mizoram,2757,2347,1,0,114065
11/2/2020,Nagaland,9096,7606,42,85,98836
11/2/2020,Odisha,293214,279091,1393,0,4645192
11/2/2020,Punjab,134371,125961,4227,0,2630382
11/2/2020,Puducherry,35178,31827,595,0,317809
11/2/2020,Rajasthan,200495,182680,1926,0,3761961
11/2/2020,Sikkim,3967,3573,73,82,56731
11/2/2020,Telangana,240970,221922,1348,0,4349309
11/2/2020,Tamil Nadu,729507,698820,11183,0,10099519
11/2/2020,Tripura,30849,29211,345,23,461315
11/2/2020,India,8266916,7601429,123140,1463,111789350
11/2/2020,Uttar Pradesh,485609,455498,7076,0,15149160
11/2/2020,Uttarakhand,62881,57542,1029,508,1042666
11/2/2020,West Bengal,381608,338075,6957,0,4644119
11/3/2020,Andaman and Nicobar Islands,4372,4153,60,0,92249
11/3/2020,Andhra Pradesh,830731,802325,6734,0,8266800
11/3/2020,Arunachal Pradesh,15083,13367,42,0,324062
11/3/2020,Assam,207361,198039,934,3,4728633
11/3/2020,Bihar,218964,210855,1108,1,11335843
11/3/2020,Chandigarh,14608,13751,228,0,110083
11/3/2020,Chhattisgarh,192237,168201,2266,0,1868995
11/3/2020,Delhi,403096,360069,6652,0,4821523
11/3/2020,Dadra and Nagar Haveli and Daman and Diu,3255,3195,2,26,72410
11/3/2020,Goa,44189,41362,618,0,304544
11/3/2020,Gujarat,175633,159548,3734,0,6210550
11/3/2020,Himachal Pradesh,22932,19444,338,30,404958
11/3/2020,Haryana,172130,156975,1817,0,2714652
11/3/2020,Jharkhand,102887,96975,891,0,3461834
11/3/2020,Jammu and Kashmir,96188,88718,1502,0,2366741
11/3/2020,Karnataka,832396,780735,11247,19,8185676
11/3/2020,Kerala,451131,364745,1560,113,4789542
11/3/2020,Ladakh,6441,5701,76,0,76512
11/3/2020,Maharashtra,1692693,1531277,44248,625,9120515
11/3/2020,Meghalaya,9741,8680,90,0,204462
11/3/2020,Manipur,19243,15460,184,0,358887
11/3/2020,Madhya Pradesh,173384,162366,2974,0,3016456
11/3/2020,Mizoram,2792,2374,1,0,115980
11/3/2020,Nagaland,9151,7786,42,85,99362
11/3/2020,Odisha,294415,280553,1405,0,4687272
11/3/2020,Punjab,134786,126315,4245,0,2650809
11/3/2020,Puducherry,35325,32284,596,0,321813
11/3/2020,Rajasthan,202220,183899,1936,0,3785407
11/3/2020,Sikkim,4004,3578,73,82,56938
11/3/2020,Telangana,242506,223413,1351,0,4394330
11/3/2020,Tamil Nadu,731942,701527,11214,0,10169917
11/3/2020,Tripura,30986,29295,347,23,464003
11/3/2020,India,8312943,7654757,123650,1515,112998959
11/3/2020,Uttar Pradesh,487335,457708,7089,0,15307285
11/3/2020,Uttarakhand,63197,57951,1033,508,1055463
11/3/2020,West Bengal,385589,342133,7013,0,4688295
11/4/2020,Andaman and Nicobar Islands,4389,4163,60,0,93406
11/4/2020,Andhra Pradesh,833208,805026,6744,0,8342265
11/4/2020,Arunachal Pradesh,15160,13472,43,0,325823
11/4/2020,Assam,207741,198694,934,3,4757659
11/4/2020,Bihar,219505,211831,1113,1,11462665
11/4/2020,Chandigarh,14702,13802,229,0,110989
11/4/2020,Chhattisgarh,194499,169410,2316,0,1894622
11/4/2020,Delhi,409938,365866,6703,0,4880433
11/4/2020,Dadra and Nagar Haveli and Daman and Diu,3259,3197,2,26,72410
11/4/2020,Goa,44372,41611,626,0,306425
11/4/2020,Gujarat,176608,160570,3740,0,6262122
11/4/2020,Himachal Pradesh,23365,19554,349,30,410798
11/4/2020,Haryana,174082,158136,1836,0,2738375
11/4/2020,Jharkhand,103188,97480,894,0,3503516
11/4/2020,Jammu and Kashmir,96700,89254,1511,0,2391065
11/4/2020,Karnataka,835773,788780,11281,19,8288179
11/4/2020,Kerala,459647,372951,1588,113,4860812
11/4/2020,Ladakh,6553,5772,79,0,78446
11/4/2020,Maharashtra,1698198,1540005,44548,733,9185838
11/4/2020,Meghalaya,9801,8752,90,0,205879
11/4/2020,Manipur,19505,15618,187,0,361324
11/4/2020,Madhya Pradesh,174091,163250,2987,0,3042647
11/4/2020,Mizoram,2893,2435,1,0,117038
11/4/2020,Nagaland,9207,7934,44,86,100002
11/4/2020,Odisha,295889,282073,1417,0,4736246
11/4/2020,Punjab,135313,126583,4259,0,2669626
11/4/2020,Puducherry,35429,32703,597,0,325632
11/4/2020,Rajasthan,203990,185722,1945,0,3806335
11/4/2020,Sikkim,4066,3657,73,83,57243
11/4/2020,Telangana,244143,224686,1357,0,4439856
11/4/2020,Tamil Nadu,734429,704031,11244,0,10245248
11/4/2020,Tripura,31102,29407,350,23,467012
11/4/2020,India,8363408,7710630,124357,1625,114208384
11/4/2020,Uttar Pradesh,489502,459722,7104,0,15454280
11/4/2020,Uttarakhand,63585,58221,1038,508,1067295
11/4/2020,West Bengal,389576,346262,7068,0,4733508
11/5/2020,Andaman and Nicobar Islands,4403,4175,60,0,94639
11/5/2020,Andhra Pradesh,835953,807318,6757,0,8427629
11/5/2020,Arunachal Pradesh,15244,13580,43,0,327812
11/5/2020,Assam,208054,199455,934,3,4785618
11/5/2020,Bihar,220246,212298,1121,1,11601204
11/5/2020,Chandigarh,14794,13862,229,0,112391
11/5/2020,Chhattisgarh,196233,170760,2360,0,1920238
11/5/2020,Delhi,416653,371155,6769,0,4932727
11/5/2020,Dadra and Nagar Haveli and Daman and Diu,3263,3199,2,26,72410
11/5/2020,Goa,44544,41849,630,0,308011
11/5/2020,Gujarat,177598,161625,3747,0,6304418
11/5/2020,Himachal Pradesh,23809,19755,355,30,413948
11/5/2020,Haryana,176146,159643,1859,0,2759529
11/5/2020,Jharkhand,103543,97964,894,0,3540776
11/5/2020,Jammu and Kashmir,97224,89905,1517,0,2414248
11/5/2020,Karnataka,838929,794503,11312,19,8404516
11/5/2020,Kerala,466467,380650,1614,116,4922200
11/5/2020,Ladakh,6633,5802,79,0,78446
11/5/2020,Maharashtra,1703444,1551282,44804,839,9250254
11/5/2020,Meghalaya,9893,8813,91,0,207471
11/5/2020,Manipur,19727,15750,189,0,361324
11/5/2020,Madhya Pradesh,174825,164067,2992,0,3069092
11/5/2020,Mizoram,2958,2473,2,0,118253
11/5/2020,Nagaland,9264,8078,45,86,100534
11/5/2020,Odisha,297274,283533,1431,0,4787026
11/5/2020,Punjab,135834,126932,4281,0,2687429
11/5/2020,Puducherry,35550,33123,598,0,329907
11/5/2020,Rajasthan,205800,187544,1955,0,3825035
11/5/2020,Sikkim,4095,3695,75,83,57421
11/5/2020,Telangana,245682,225664,1362,0,4484183
11/5/2020,Tamil Nadu,736777,706444,11272,0,10325440
11/5/2020,Tripura,31234,29522,350,23,469890
11/5/2020,India,8411036,7764763,125029,1741,115429095
11/5/2020,Uttar Pradesh,491354,461073,7131,0,15609500
11/5/2020,Uttarakhand,64065,58823,1047,515,1078499
11/5/2020,West Bengal,393524,350449,7122,0,4778975
11/6/2020,Andaman and Nicobar Islands,4420,4194,60,0,96214
11/6/2020,Andhra Pradesh,838363,809770,6768,0,8507230
11/6/2020,Arunachal Pradesh,15325,13679,43,0,329760
11/6/2020,Assam,208389,200381,938,3,4811501
11/6/2020,Bihar,220992,212911,1129,1,11738124
11/6/2020,Chandigarh,14927,13925,230,0,113593
11/6/2020,Chhattisgarh,197991,172513,2412,0,1947137
11/6/2020,Delhi,423831,377276,6833,0,4991587
11/6/2020,Dadra and Nagar Haveli and Daman and Diu,3268,3202,2,27,72410
11/6/2020,Goa,44747,42056,633,0,309751
11/6/2020,Gujarat,178633,162946,3751,0,6365202
11/6/2020,Himachal Pradesh,24239,20016,359,30,420648
11/6/2020,Haryana,178413,161176,1880,0,2782656
11/6/2020,Jharkhand,103899,98365,895,0,3576191
11/6/2020,Jammu and Kashmir,97805,90537,1523,0,2439196
11/6/2020,Karnataka,841889,797204,11347,19,8514653
11/6/2020,Kerala,473469,388504,1641,116,4985584
11/6/2020,Ladakh,6718,5854,80,0,78446
11/6/2020,Maharashtra,1710314,1562342,44965,908,9318544
11/6/2020,Meghalaya,9979,8904,91,0,208730
11/6/2020,Manipur,19893,16092,191,0,366212
11/6/2020,Madhya Pradesh,175603,164923,3004,0,3096294
11/6/2020,Mizoram,2990,2485,2,0,119661
11/6/2020,Nagaland,9327,8195,45,90,102234
11/6/2020,Odisha,298768,285174,1446,0,4838124
11/6/2020,Punjab,136481,127304,4295,0,2706741
11/6/2020,Puducherry,35675,33437,598,0,333733
11/6/2020,Rajasthan,207597,189354,1966,0,3844472
11/6/2020,Sikkim,4144,3702,75,83,57670
11/6/2020,Telangana,247284,226646,1366,0,4531153
11/6/2020,Tamil Nadu,739147,708846,11299,0,10406226
11/6/2020,Tripura,31344,29643,351,23,472762
11/6/2020,India,8461395,7818755,125606,1819,116542304
11/6/2020,Uttar Pradesh,493527,463240,7155,0,15762543
11/6/2020,Uttarakhand,64538,59227,1056,519,1090119
11/6/2020,West Bengal,397466,354732,7177,0,4824327
11/7/2020,Andaman and Nicobar Islands,4441,4206,60,0,97603
11/7/2020,Andhra Pradesh,840730,812517,6779,0,8587312
11/7/2020,Arunachal Pradesh,15389,13785,45,0,331244
11/7/2020,Assam,208637,200936,940,3,4834733
11/7/2020,Bihar,221811,213911,1136,1,11867267
11/7/2020,Chandigarh,15025,13978,232,0,114773
11/7/2020,Chhattisgarh,199562,173872,2434,0,1973211
11/7/2020,Delhi,430784,383614,6912,0,5049020
11/7/2020,Dadra and Nagar Haveli and Daman and Diu,3269,3208,2,27,72410
11/7/2020,Goa,44916,42239,641,0,311014
11/7/2020,Gujarat,179679,163877,3756,0,6416963
11/7/2020,Himachal Pradesh,24812,20225,365,30,426084
11/7/2020,Haryana,180424,162814,1897,0,2809277
11/7/2020,Jharkhand,104239,98776,897,0,3607753
11/7/2020,Jammu and Kashmir,98337,91225,1528,0,2461279
11/7/2020,Karnataka,844147,799439,11369,19,8620970
11/7/2020,Kerala,480670,395624,1669,116,5049635
11/7/2020,Ladakh,6790,5894,80,0,80291
11/7/2020,Maharashtra,1714273,1569090,45115,917,9378531
11/7/2020,Meghalaya,10047,8959,93,0,210079
11/7/2020,Manipur,20133,16714,194,0,368087
11/7/2020,Madhya Pradesh,176468,165715,3017,0,3123070
11/7/2020,Mizoram,3032,2526,2,0,121633
11/7/2020,Nagaland,9455,8249,45,90,102862
11/7/2020,Odisha,300140,286857,1463,0,4888509
11/7/2020,Punjab,136958,127821,4310,0,2726398
11/7/2020,Puducherry,35744,33932,600,0,337714
11/7/2020,Rajasthan,209438,191132,1979,0,3865194
11/7/2020,Sikkim,4195,3721,76,84,57963
11/7/2020,Telangana,248891,227583,1372,0,4575797
11/7/2020,Tamil Nadu,741488,711198,11324,0,10486338
11/7/2020,Tripura,31431,29769,353,23,475245
11/7/2020,India,8507206,7867291,126163,1829,117736791
11/7/2020,Uttar Pradesh,495421,465250,7180,0,15923624
11/7/2020,Uttarakhand,65036,59564,1063,519,1099557
11/7/2020,West Bengal,401394,359071,7235,0,4869554
11/8/2020,Andaman and Nicobar Islands,4450,4221,60,0,98812
11/8/2020,Andhra Pradesh,842967,814773,6791,0,8663975
11/8/2020,Arunachal Pradesh,15436,13881,46,0,332402
11/8/2020,Assam,208789,201331,943,3,4845718
11/8/2020,Bihar,222612,214736,1144,1,11989797
11/8/2020,Chandigarh,15134,14024,234,0,115589
11/8/2020,Chhattisgarh,200937,176129,2447,0,1991002
11/8/2020,Delhi,438529,389683,6989,0,5099774
11/8/2020,Dadra and Nagar Haveli and Daman and Diu,3269,3215,2,27,72410
11/8/2020,Goa,45065,42446,643,0,312780
11/8/2020,Gujarat,180699,164696,3763,0,6468154
11/8/2020,Himachal Pradesh,25486,20375,371,30,431572
11/8/2020,Haryana,182804,164444,1912,0,2833607
11/8/2020,Jharkhand,104442,99074,897,0,3632362
11/8/2020,Jammu and Kashmir,98892,91681,1533,0,2486241
11/8/2020,Karnataka,846887,801799,11391,19,8738226
11/8/2020,Kerala,486110,402477,1693,117,5098433
11/8/2020,Ladakh,6809,5960,84,0,80731
11/8/2020,Maharashtra,1719858,1577322,45240,924,9440535
11/8/2020,Meghalaya,10202,9075,93,0,210079
11/8/2020,Manipur,20378,17072,197,0,370815
11/8/2020,Madhya Pradesh,177359,166403,3028,0,3151590
11/8/2020,Mizoram,3090,2618,2,0,123015
11/8/2020,Nagaland,9474,8350,46,93,101801
11/8/2020,Odisha,301574,288168,1478,0,4939390
11/8/2020,Punjab,137445,128217,4318,0,2747106
11/8/2020,Puducherry,35838,34067,601,0,341534
11/8/2020,Rajasthan,211310,192945,1989,0,3885562
11/8/2020,Sikkim,4245,3810,78,84,58173
11/8/2020,Telangana,250331,229064,1377,0,4618470
11/8/2020,Tamil Nadu,743822,713584,11344,0,10561722
11/8/2020,Tripura,31514,29835,354,23,477455
11/8/2020,India,8553913,7915756,126653,1844,118572192
11/8/2020,Uttar Pradesh,497563,467108,7206,0,16089592
11/8/2020,Uttarakhand,65279,59719,1065,523,1110511
11/8/2020,West Bengal,405314,363454,7294,0,4914741
11/9/2020,Andaman and Nicobar Islands,4463,4239,60,0,100025
11/9/2020,Andhra Pradesh,844359,816322,6802,0,8725025
11/9/2020,Arunachal Pradesh,15484,13966,46,0,334117
11/9/2020,Assam,209117,201839,947,3,4874244
11/9/2020,Bihar,223477,215587,1151,1,12105731
11/9/2020,Chandigarh,15249,14110,237,0,116839
11/9/2020,Chhattisgarh,202523,178838,2464,0,2017019
11/9/2020,Delhi,443552,396697,7060,0,5138889
11/9/2020,Dadra and Nagar Haveli and Daman and Diu,3269,3218,2,27,72410
11/9/2020,Goa,45209,42678,647,0,314183
11/9/2020,Gujarat,181670,165689,3768,0,6519943
11/9/2020,Himachal Pradesh,26197,20603,378,30,435604
11/9/2020,Haryana,185231,166595,1919,0,2852300
11/9/2020,Jharkhand,104688,99532,905,0,3656926
11/9/2020,Jammu and Kashmir,99352,92245,1542,0,2505835
11/9/2020,Karnataka,848850,804485,11410,19,8823191
11/9/2020,Kerala,489703,408460,1715,118,5130922
11/9/2020,Ladakh,6934,6003,85,0,81433
11/9/2020,Maharashtra,1723135,1577322,45325,924,9482940
11/9/2020,Meghalaya,10230,9112,94,0,212448
11/9/2020,Manipur,20560,17259,198,0,372932
11/9/2020,Madhya Pradesh,178168,167084,3034,0,3177147
11/9/2020,Mizoram,3096,2637,2,0,123185
11/9/2020,Nagaland,9503,8423,46,93,102210
11/9/2020,Odisha,302793,289689,1494,0,4984550
11/9/2020,Punjab,137999,128727,4338,0,2756807
11/9/2020,Puducherry,35900,34212,602,0,344064
11/9/2020,Rajasthan,213169,194629,1998,0,3896209
11/9/2020,Sikkim,4257,3826,79,84,58224
11/9/2020,Telangana,251188,230568,1381,0,4642276
11/9/2020,Tamil Nadu,746079,715892,11362,0,10636999
11/9/2020,Tripura,31540,29942,356,23,479015
11/9/2020,India,8591032,7957205,127103,1851,119615857
11/9/2020,Uttar Pradesh,499190,469003,7231,0,16227845
11/9/2020,Uttarakhand,65677,59924,1075,529,1120019
11/9/2020,West Bengal,409221,367850,7350,0,4959087
11/10/2020,Andaman and Nicobar Islands,4477,4255,60,0,101226
11/10/2020,Andhra Pradesh,846245,818473,6814,0,8792935
